"Index" "1013499" "1013534" "1013537" "1013539" "1013541" "1013544" "1013547" "1013552" "1013557" "1013558" "1013568" "1013569" "1013570" "1013571" "1013948" "1014544" "1014587" "1014589" "1014590" "1014592" "1014597" "1014599" "1014601" "1014815" "1015294" "1015296" "1015302" "1015303" "1016762" "1016764" "1016765" "1016769" "1016770" "1016771" "1017293" "1017301" "1017322" "1019647" "2001887" "4005460"
2009-01-02 -0.0131466733477188 -0.0106717144015107 -0.00808645808470533 -0.0235599021957091 -0.00712292891026645 -0.00670465742995113 -0.0149551882562253 -0.0028024416475723 -0.0203469611492236 0.00467050174286741 -0.013826116514492 -0.00123833105493858 -0.00681869329779837 -0.00694865892605585 -0.00497489769367719 -0.00714372880315727 -0.00624152381521698 -0.0200266895525854 -0.0108466409141472 -0.0107419554199437 -0.0112509278668253 -0.0134775716135465 -0.0229099287432404 0.000178116604457871 -0.00987357077124434 8.96055489434498e-05 0.00711785019058403 -0.0227441302349313 -0.0187846087777604 -0.00806196041890423 -0.00444537675048888 -0.0040663505366824 -0.0212778010172015 -0.0132864552439914 -0.000644319951933679 -0.00373922433972479 -0.00809352164676935 -0.0144482952250854 -0.0019786107752742 -0.0260055877598743
2009-01-05 -0.0146344383955829 0.000539043844386456 0.00822191931580776 0.0001994320481366 0.008532187792461 -0.00667679945062126 0.0139663774633295 -0.0060117373324941 0.00780798932416368 0.00136161412878499 0.0082116410448448 -0.0119151368083762 0.00794607341457227 -0.00147360515041922 -0.000447987354958329 0.00494592854077639 -0.000549657791473374 0.00596948881489048 -0.00044731340432623 -0.000171907375704279 -0.00323548386518505 0.00025939855969877 -0.0123344970486685 0.01303376246886 0.00375623309868218 0.000547834732447071 0.0166033516588616 0.0168401782402116 -0.00156714652316011 0.0127962532458545 0.00148260755159251 -0.00327971225866475 0.00408112260999254 -0.00537966153715178 -0.00426239192093345 -0.00891429520191488 0.00614334254423658 -0.0200901137146879 -0.00473919769893564 0.00444555733174278
2009-01-06 0.00539065776776223 -0.00320442874759953 0.00175772444036331 0.00227461564191765 -0.000216052483446335 0.0209405022907222 -0.00361133430485633 0.00995862656754884 -0.014709270916925 0.00356956257938266 0.00374326428590211 0.00157163673988375 -0.0142253207565973 0.00912721899519003 -0.00439651066413859 0.00168976075298165 -0.0195687375285939 0.000226216285001972 -0.00156783169206205 -0.00422153619324551 -0.0291141906623135 0.00195901579176142 -0.0231870493977988 0.00706227473449024 -0.0101662648944578 0.0156600475117492 -0.00132617808311347 -0.023764393541371 -0.0231805132007881 -0.00958565452766134 -0.00400725874173864 -0.0134918897508546 -0.00414532853862042 -0.00616148200247172 0.0214283235820682 0.00373885632676807 -0.00620010400415958 -0.00877393120184607 -0.00582614775966329 -0.0338934858352432
2009-01-07 -0.00234810103085052 0.00393606935391152 -0.00236572967142131 0.0136974330495314 0.0101561554678453 0.0168548626926504 0.0151954795708012 -0.00257742422341504 0.0305478556102818 0.00461572973441247 0.0166283519822287 -0.0122156961515703 -0.00627039822821393 0.00275157861618534 0.00183936151058924 -0.00404515986599819 -0.0100992865359753 0.0117894372074191 0.00357234395633025 0.00494480792035762 0.00732216040973923 0.00214833996167505 0.0238053937966882 0.0298583401254916 0.00715024980015243 0.00933336640120198 0.00432443905275249 -0.0103714976284088 -0.000426810692287533 -0.00616179492534453 0.00168798349779987 0.00176611494446609 -0.00846036496449579 0.0165609455364257 0.00282244431696159 0.00326943361278402 0.00215248017853004 0.00203445989834667 -0.00142961149702556 0.0193600644081979
2009-01-08 0.00545841227433002 -0.00355603251919366 0.0127035704078186 -0.00808146672428011 -0.000386778221989565 0.00423145152278148 0.00338247552488335 0.0108582590971116 0.0140257608164002 0.00667512669555597 -0.000103698313997803 0.00632356956859708 4.10633609454821e-05 -0.00500420446853558 0.0148810371564303 0.00317380898866389 0.00146652937949608 0.00771470978782642 -0.00206548120433289 -0.000240970252877572 0.00330756278377055 0.00642931198613484 -0.0143525932606637 -0.00308093690670644 -0.00379246934217813 -0.00354566937005435 0.000379230477702919 -0.0028486018984211 0.00233160542205026 -0.000322292716719473 0.0128596141444755 0.00409414518757699 0.0149090169545642 0.0182008646426314 -0.00682589672634952 -0.00925123764514641 -0.00484935173446655 -0.00128281171670225 -0.000870028276288098 -0.00836009107762264
2009-01-09 0.0108828209385297 0.00509053757124394 0.00387552981993362 0.00835773259743856 0.0108042099059347 -0.00435162954017133 -0.0098831858191246 0.000964570616879858 0.00863207080714353 0.00399744774455367 -0.0172240388449453 0.0148990392344103 -0.00365282858015547 0.0042009295066966 0.0191413854892577 -0.00164297605894459 0.00270401127540024 0.0149247668371074 0.00697153815989301 0.00299334234956238 -0.00619013826853113 -0.00744962326777125 0.0176158175762023 -0.0221784556643903 0.0145343325062219 -0.000886985773709464 0.0179363471602006 0.0123377221267379 -0.00267162811456524 -0.00362519752154681 0.0106889152271252 0.000598365954457541 -0.00219255360918843 -0.00598766829426909 0.0124763806990859 0.000908956839374134 0.00901474068488232 -0.00659503955666993 0.00635410566558263 0.0155822633828039
2009-01-12 0.0177421626521855 0.00857496767430692 0.000802580604210432 0.00434830183174508 -0.003192056910939 0.00734827024844206 0.00438059169365382 -0.000489925316763061 -0.00182119046882213 0.00121540905431593 0.0175460417670416 0.0119969814035097 0.0011563013632506 0.00912977251222719 0.0220046592555423 0.00139952380496442 0.0298212546632528 0.00650001411210611 0.00107175484574049 0.00421213002231038 0.027044327415188 0.0104501746993324 -0.00346835134060742 0.000507298960794988 0.00245090251501752 0.00711205124533477 0.00045403393710625 -0.00155208281726353 0.0122457730749389 -0.00163544133793285 0.00448088572914002 0.0165832021901539 0.0116085097858134 0.00251187270676834 0.00687524115755999 0.00644951378387272 0.00275909421571152 0.00274419095902512 0.00226266808007623 0.0117215019809777
2009-01-13 -0.00805569008873607 0.0058114683983218 0.00774427049202164 0.00252874366858524 0.00320710470311301 0.00145947399691438 0.0236871871867813 0.00643189567470461 0.00186886919374184 -0.00277684565656879 -9.85994169236943e-05 0.0022496937645779 0.0224697095578161 0.00399320322942201 0.0167054368527446 0.00959387378543614 0.013206128666484 0.0205190189228783 0.0079724079933504 0.0115117030378327 0.0140662418653228 0.00232145785526801 0.00827753511935374 -0.000754849217954908 0.0139294105020201 -0.000652987128131131 0.00897817081686164 0.000605743998619975 0.0177484843886181 -0.00421373855841597 -0.00503909573248501 0.0103125065344921 0.00171251007271918 -0.00878870914665296 0.00163030614781456 0.0138975155820419 0.00334473640071301 -0.00593852726213963 0.00244695346584871 0.00449506836104316
2009-01-14 0.0157409398522032 0.0149529430753469 0.0133497651169532 0.0193366661263147 0.0198229332237443 0.0196683571954016 0.017511625525937 0.0264944802478966 0.037097308211304 0.0130784030971723 0.0165332607301152 0.0265932608498944 0.0352654797202152 0.0083356605764186 0.0342322618203499 0.0401206197573527 0.0308033433019646 0.0559445361814956 0.0161378715582574 0.0263432924468069 0.0201842214631356 0.0202578654075113 0.0377633356852001 0.0173410125371335 0.0381837093529312 0.0194095387920803 0.0723482453608617 0.0312287242249117 0.0424862657404737 -0.00970713977490419 0.0508041417583273 0.0268780954643378 0.0535778671424328 0.0399134643066956 0.0257529680976848 0.0227642853844363 0.0315604618687024 0.0337479459662167 0.0219228288127644 0.0419036486581115
